loan_id,date_id,event_date,user_id,book_id,branch_id,category_id,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,quantity
L002922,20260402,2026-04-02,75,33,6,5,2026-04-02,2026-04-16,2026-04-16,14,0,0.0,1
L002923,20250430,2025-04-30,267,1,5,1,2025-04-30,2025-05-14,2025-05-13,13,0,0.0,1
L002924,20251212,2025-12-12,145,1,2,1,2025-12-12,2025-12-26,2026-01-04,23,9,2.7,1
L002925,20260112,2026-01-12,140,25,3,4,2026-01-12,2026-02-09,2026-02-09,28,0,0.0,1
L002926,20250422,2025-04-22,426,49,3,7,2025-04-22,2025-05-06,2025-05-06,14,0,0.0,1
L002927,20260214,2026-02-14,449,51,1,7,2026-02-14,2026-03-14,2026-03-12,26,0,0.0,1
L002928,20251218,2025-12-18,372,25,5,4,2025-12-18,2026-01-01,2026-01-02,15,1,0.3,1
L002929,20251009,2025-10-09,34,41,3,6,2025-10-09,2025-10-23,2025-10-21,12,0,0.0,1
L002930,20240902,2024-09-02,338,35,5,5,2024-09-02,2024-09-30,2024-09-30,28,0,0.0,1
L002931,20240926,2024-09-26,103,12,4,2,2024-09-26,2024-10-10,2024-10-10,14,0,0.0,1
L002932,20260528,2026-05-28,273,29,5,4,2026-05-28,2026-06-11,,3,0,0.0,1
L002933,20260120,2026-01-20,402,47,5,6,2026-01-20,2026-02-17,2026-02-17,28,0,0.0,1
L002934,20260509,2026-05-09,190,44,2,6,2026-05-09,2026-06-06,,22,0,0.0,1
L002935,20260422,2026-04-22,420,12,5,2,2026-04-22,2026-05-20,2026-05-20,28,0,0.0,1
L002936,20240916,2024-09-16,325,40,1,5,2024-09-16,2024-10-14,2024-10-14,28,0,0.0,1
L002937,20260123,2026-01-23,161,28,3,4,2026-01-23,2026-02-20,2026-02-18,26,0,0.0,1
L002938,20250615,2025-06-15,58,49,4,7,2025-06-15,2025-06-29,2025-06-26,11,0,0.0,1
L002939,20260122,2026-01-22,373,28,5,4,2026-01-22,2026-02-05,2026-02-07,16,6,1.8,1
L002940,20240905,2024-09-05,223,4,6,1,2024-09-05,2024-10-03,2024-10-03,28,0,0.0,1
L002941,20250314,2025-03-14,48,40,1,5,2025-03-14,2025-03-28,2025-03-24,10,0,0.0,1
L002942,20260109,2026-01-09,64,23,4,3,2026-01-09,2026-01-23,2026-01-19,10,0,0.0,1
L002943,20260123,2026-01-23,436,35,5,5,2026-01-23,2026-02-20,2026-02-27,35,8,2.4,1
L002944,20251119,2025-11-19,138,51,4,7,2025-11-19,2025-12-17,2025-12-16,27,0,0.0,1
L002945,20250327,2025-03-27,436,35,2,5,2025-03-27,2025-04-24,2025-04-24,28,0,0.0,1
L002946,20250404,2025-04-04,319,62,5,8,2025-04-04,2025-05-02,2025-04-29,25,0,0.0,1
L002947,20260520,2026-05-20,161,9,3,2,2026-05-20,2026-06-17,,11,0,0.0,1
L002948,20250610,2025-06-10,191,59,1,8,2025-06-10,2025-06-24,2025-06-24,14,0,0.0,1
L002949,20250613,2025-06-13,359,31,1,4,2025-06-13,2025-07-11,2025-07-11,28,0,0.0,1
L002950,20251006,2025-10-06,213,4,1,1,2025-10-06,2025-10-20,2025-10-20,14,0,0.0,1
L002951,20250529,2025-05-29,49,3,1,1,2025-05-29,2025-06-26,2025-06-26,28,0,0.0,1
L002952,20251006,2025-10-06,131,17,1,3,2025-10-06,2025-10-20,2025-10-31,25,11,3.3,1
L002953,20250607,2025-06-07,395,11,1,2,2025-06-07,2025-07-05,2025-07-05,28,0,0.0,1
L002954,20260218,2026-02-18,324,49,4,7,2026-02-18,2026-03-18,2026-03-18,28,0,0.0,1
L002955,20260428,2026-04-28,246,9,2,2,2026-04-28,2026-05-26,2026-05-26,28,0,0.0,1
L002956,20260507,2026-05-07,138,17,4,3,2026-05-07,2026-06-04,,24,0,0.0,1
L002957,20251013,2025-10-13,234,31,1,4,2025-10-13,2025-11-10,2025-11-15,33,5,1.5,1
L002958,20250611,2025-06-11,362,1,1,1,2025-06-11,2025-07-09,2025-07-08,27,0,0.0,1
L002959,20251223,2025-12-23,50,26,3,4,2025-12-23,2026-01-06,2026-01-06,14,0,0.0,1
L002960,20260228,2026-02-28,449,15,1,2,2026-02-28,2026-03-28,2026-03-24,24,0,0.0,1
L002961,20251013,2025-10-13,395,41,6,6,2025-10-13,2025-11-10,2025-11-09,27,0,0.0,1
L002962,20251222,2025-12-22,165,63,1,8,2025-12-22,2026-01-19,2026-01-31,40,15,4.5,1
L002963,20260108,2026-01-08,398,27,2,4,2026-01-08,2026-02-05,2026-02-04,27,0,0.0,1
L002964,20251211,2025-12-11,319,58,3,8,2025-12-11,2026-01-08,2026-01-04,24,0,0.0,1
L002965,20260107,2026-01-07,315,13,1,2,2026-01-07,2026-01-21,2026-01-21,14,0,0.0,1
L002966,20250114,2025-01-14,81,56,4,7,2025-01-14,2025-01-28,2025-02-01,18,4,1.2,1
L002967,20250901,2025-09-01,410,27,1,4,2025-09-01,2025-09-15,2025-09-15,14,0,0.0,1
L002968,20251028,2025-10-28,220,4,4,1,2025-10-28,2025-11-25,2025-11-23,26,0,0.0,1
L002969,20240903,2024-09-03,366,15,5,2,2024-09-03,2024-10-01,2024-10-21,48,20,6.0,1
L002970,20260315,2026-03-15,161,25,3,4,2026-03-15,2026-04-12,2026-04-12,28,0,0.0,1
L002971,20251115,2025-11-15,164,47,2,6,2025-11-15,2025-11-29,2025-12-06,21,7,2.1,1
L002972,20241210,2024-12-10,435,49,2,7,2024-12-10,2024-12-24,2024-12-20,10,0,0.0,1
L002973,20260210,2026-02-10,244,17,6,3,2026-02-10,2026-02-24,2026-02-23,13,0,0.0,1
L002974,20251228,2025-12-28,38,29,2,4,2025-12-28,2026-01-25,2026-01-25,28,0,0.0,1
L002975,20260112,2026-01-12,382,39,1,5,2026-01-12,2026-01-26,2026-01-26,14,0,0.0,1
L002976,20250522,2025-05-22,129,42,6,6,2025-05-22,2025-06-19,2025-06-19,28,0,0.0,1
L002977,20260313,2026-03-13,399,29,3,4,2026-03-13,2026-03-27,2026-03-27,14,0,0.0,1
L002978,20250530,2025-05-30,415,40,1,5,2025-05-30,2025-06-13,2025-06-13,14,0,0.0,1
L002979,20251016,2025-10-16,48,63,2,8,2025-10-16,2025-10-30,2025-10-30,14,0,0.0,1
L002980,20240902,2024-09-02,280,67,1,9,2024-09-02,2024-09-30,2024-09-27,25,0,0.0,1
L002981,20251129,2025-11-29,441,54,5,7,2025-11-29,2025-12-27,2025-12-27,28,0,0.0,1
L002982,20251229,2025-12-29,421,69,6,9,2025-12-29,2026-01-26,2026-01-26,28,0,0.0,1
L002983,20251015,2025-10-15,253,25,6,4,2025-10-15,2025-10-29,2025-10-27,12,0,0.0,1
L002984,20250831,2025-08-31,319,68,5,9,2025-08-31,2025-09-28,2025-09-28,28,0,0.0,1
L002985,20260205,2026-02-05,292,18,1,3,2026-02-05,2026-03-05,2026-03-04,27,0,0.0,1
L002986,20251214,2025-12-14,119,31,1,4,2025-12-14,2025-12-28,2025-12-24,10,0,0.0,1
L002987,20250305,2025-03-05,307,1,2,1,2025-03-05,2025-04-02,2025-04-08,34,7,2.1,1
L002988,20260517,2026-05-17,170,35,1,5,2026-05-17,2026-06-14,,14,0,0.0,1
L002989,20251224,2025-12-24,173,31,3,4,2025-12-24,2026-01-21,2026-01-17,24,0,0.0,1
L002990,20260527,2026-05-27,206,28,1,4,2026-05-27,2026-06-24,,4,0,0.0,1
L002991,20260521,2026-05-21,392,11,1,2,2026-05-21,2026-06-04,,10,0,0.0,1
L002992,20260504,2026-05-04,135,64,2,8,2026-05-04,2026-05-18,,27,0,0.0,1
L002993,20260111,2026-01-11,138,50,4,7,2026-01-11,2026-02-08,2026-02-08,28,0,0.0,1
L002994,20251115,2025-11-15,4,52,1,7,2025-11-15,2025-11-29,2025-11-29,14,0,0.0,1
L002995,20241231,2024-12-31,88,26,5,4,2024-12-31,2025-01-28,2025-01-25,25,0,0.0,1
L002996,20250930,2025-09-30,441,52,1,7,2025-09-30,2025-10-28,2025-10-27,27,0,0.0,1
L002997,20260114,2026-01-14,213,41,1,6,2026-01-14,2026-01-28,2026-02-13,30,16,4.8,1
L002998,20250916,2025-09-16,114,46,5,6,2025-09-16,2025-09-30,2025-09-30,14,0,0.0,1
L002999,20260325,2026-03-25,435,18,3,3,2026-03-25,2026-04-08,2026-04-08,14,0,0.0,1
L003000,20241202,2024-12-02,17,3,2,1,2024-12-02,2024-12-30,2024-12-28,26,0,0.0,1
L003001,20250518,2025-05-18,237,59,3,8,2025-05-18,2025-06-01,2025-05-31,13,0,0.0,1
L003002,20250905,2025-09-05,366,19,5,3,2025-09-05,2025-10-03,2025-10-02,27,0,0.0,1
L003003,20250606,2025-06-06,356,66,2,9,2025-06-06,2025-07-04,2025-07-04,28,0,0.0,1
L003004,20241130,2024-11-30,111,37,3,5,2024-11-30,2024-12-14,2024-12-12,12,0,0.0,1
L003005,20241221,2024-12-21,325,35,1,5,2024-12-21,2025-01-18,2025-01-18,28,0,0.0,1
L003006,20260227,2026-02-27,296,36,5,5,2026-02-27,2026-03-27,2026-03-27,28,0,0.0,1
L003007,20250723,2025-07-23,318,48,5,6,2025-07-23,2025-08-06,2025-08-27,35,21,6.3,1
L003008,20241007,2024-10-07,147,25,1,4,2024-10-07,2024-10-21,2024-10-18,11,0,0.0,1
L003009,20240912,2024-09-12,371,19,1,3,2024-09-12,2024-10-10,2024-10-10,28,0,0.0,1
L003010,20250626,2025-06-26,267,4,5,1,2025-06-26,2025-07-10,2025-07-09,13,0,0.0,1
L003011,20241226,2024-12-26,334,54,2,7,2024-12-26,2025-01-09,2025-01-05,10,0,0.0,1
L003012,20251223,2025-12-23,424,50,1,7,2025-12-23,2026-01-06,2026-01-06,14,0,0.0,1
L003013,20260124,2026-01-24,394,41,3,6,2026-01-24,2026-02-07,2026-02-25,32,18,5.4,1
L003014,20250122,2025-01-22,362,19,5,3,2025-01-22,2025-02-19,2025-02-15,24,0,0.0,1
L003015,20251030,2025-10-30,156,36,5,5,2025-10-30,2025-11-27,2025-11-27,28,0,0.0,1
L003016,20241222,2024-12-22,34,29,2,4,2024-12-22,2025-01-05,2025-01-04,13,0,0.0,1
L003017,20250328,2025-03-28,274,64,5,8,2025-03-28,2025-04-11,2025-04-08,11,0,0.0,1
L003018,20260410,2026-04-10,19,67,2,9,2026-04-10,2026-05-08,2026-05-08,28,0,0.0,1
L003019,20250930,2025-09-30,329,54,1,7,2025-09-30,2025-10-28,2025-10-26,26,0,0.0,1
L003020,20260408,2026-04-08,340,12,2,2,2026-04-08,2026-05-06,2026-05-06,28,0,0.0,1
L003021,20250121,2025-01-21,268,50,5,7,2025-01-21,2025-02-04,2025-02-04,14,0,0.0,1
L003022,20250423,2025-04-23,96,69,4,9,2025-04-23,2025-05-07,2025-05-07,14,0,0.0,1
L003023,20250624,2025-06-24,398,28,2,4,2025-06-24,2025-07-22,2025-07-22,28,0,0.0,1
L003024,20250709,2025-07-09,289,64,5,8,2025-07-09,2025-07-23,2025-08-01,23,9,2.7,1
L003025,20260530,2026-05-30,251,47,1,6,2026-05-30,2026-06-13,,1,0,0.0,1
L003026,20241203,2024-12-03,271,33,6,5,2024-12-03,2024-12-31,2024-12-31,28,0,0.0,1
L003027,20260311,2026-03-11,52,60,5,8,2026-03-11,2026-03-25,2026-03-25,14,0,0.0,1
L003028,20260321,2026-03-21,342,19,5,3,2026-03-21,2026-04-18,2026-05-03,43,15,4.5,1
L003029,20251006,2025-10-06,38,69,2,9,2025-10-06,2025-11-03,2025-11-03,28,0,0.0,1
L003030,20250502,2025-05-02,278,3,1,1,2025-05-02,2025-05-30,2025-05-30,28,0,0.0,1
L003031,20250915,2025-09-15,97,40,6,5,2025-09-15,2025-09-29,2025-10-11,26,12,3.6,1
L003032,20250318,2025-03-18,121,34,2,5,2025-03-18,2025-04-01,2025-04-01,14,0,0.0,1
L003033,20260127,2026-01-27,133,12,6,2,2026-01-27,2026-02-24,2026-02-24,28,0,0.0,1
L003034,20250901,2025-09-01,8,42,1,6,2025-09-01,2025-09-15,2025-09-14,13,0,0.0,1
L003035,20260505,2026-05-05,402,46,5,6,2026-05-05,2026-06-02,,26,0,0.0,1
L003036,20251120,2025-11-20,366,18,5,3,2025-11-20,2025-12-18,2025-12-20,30,2,0.6,1
L003037,20250911,2025-09-11,19,70,1,9,2025-09-11,2025-10-09,2025-10-27,46,18,5.4,1
L003038,20251225,2025-12-25,36,51,4,7,2025-12-25,2026-01-08,2026-01-08,14,0,0.0,1
L003039,20250904,2025-09-04,362,70,1,9,2025-09-04,2025-10-02,2025-10-02,28,0,0.0,1
L003040,20260424,2026-04-24,4,58,5,8,2026-04-24,2026-05-08,2026-05-08,14,0,0.0,1
L003041,20250104,2025-01-04,231,37,3,5,2025-01-04,2025-01-18,2025-01-18,14,0,0.0,1
L003042,20260521,2026-05-21,67,47,2,6,2026-05-21,2026-06-04,,10,0,0.0,1
L003043,20260206,2026-02-06,285,4,1,1,2026-02-06,2026-02-20,2026-02-20,14,0,0.0,1
L003044,20260319,2026-03-19,450,47,2,6,2026-03-19,2026-04-02,2026-03-29,10,0,0.0,1
L003045,20250718,2025-07-18,99,43,2,6,2025-07-18,2025-08-01,2025-07-28,10,0,0.0,1
L003046,20260227,2026-02-27,430,33,3,5,2026-02-27,2026-03-27,2026-03-27,28,0,0.0,1
L003047,20250401,2025-04-01,397,35,4,5,2025-04-01,2025-04-29,2025-04-26,25,1,0.3,1
L003048,20260113,2026-01-13,445,40,2,5,2026-01-13,2026-02-10,2026-02-10,28,0,0.0,1
L003049,20241216,2024-12-16,351,35,2,5,2024-12-16,2024-12-30,2024-12-27,11,0,0.0,1
L003050,20250401,2025-04-01,395,51,1,7,2025-04-01,2025-04-29,2025-04-29,28,0,0.0,1
L003051,20250612,2025-06-12,287,25,6,4,2025-06-12,2025-06-26,2025-06-26,14,0,0.0,1
L003052,20250416,2025-04-16,398,47,5,6,2025-04-16,2025-05-14,2025-05-14,28,0,0.0,1
L003053,20250520,2025-05-20,70,57,1,8,2025-05-20,2025-06-03,2025-06-03,14,0,0.0,1
L003054,20260213,2026-02-13,342,11,5,2,2026-02-13,2026-03-13,2026-03-09,24,0,0.0,1
L003055,20250212,2025-02-12,299,27,5,4,2025-02-12,2025-02-26,2025-02-28,16,2,0.6,1
L003056,20260107,2026-01-07,38,25,4,4,2026-01-07,2026-02-04,2026-02-04,28,0,0.0,1
L003057,20241025,2024-10-25,157,36,6,5,2024-10-25,2024-11-22,2024-11-22,28,0,0.0,1
L003058,20260114,2026-01-14,126,42,2,6,2026-01-14,2026-01-28,2026-01-31,17,3,0.9,1
L003059,20260123,2026-01-23,201,2,5,1,2026-01-23,2026-02-20,2026-02-20,28,0,0.0,1
L003060,20250526,2025-05-26,117,43,1,6,2025-05-26,2025-06-09,2025-06-09,14,0,0.0,1
L003061,20251230,2025-12-30,153,15,2,2,2025-12-30,2026-01-27,2026-01-27,28,0,0.0,1
L003062,20260501,2026-05-01,160,12,2,2,2026-05-01,2026-05-29,2026-05-29,28,0,0.0,1
L003063,20260128,2026-01-28,289,69,2,9,2026-01-28,2026-02-11,2026-02-11,14,0,0.0,1
L003064,20250521,2025-05-21,78,3,2,1,2025-05-21,2025-06-04,2025-06-04,14,0,0.0,1
L003065,20250723,2025-07-23,137,31,2,4,2025-07-23,2025-08-06,2025-08-06,14,0,0.0,1
L003066,20260119,2026-01-19,165,33,1,5,2026-01-19,2026-02-16,2026-02-16,28,0,0.0,1
L003067,20250319,2025-03-19,220,33,4,5,2025-03-19,2025-04-16,2025-04-13,25,0,0.0,1
L003068,20260130,2026-01-30,21,69,1,9,2026-01-30,2026-02-13,2026-02-20,21,11,3.3,1
L003069,20250422,2025-04-22,450,27,2,4,2025-04-22,2025-05-06,2025-05-14,22,8,2.4,1
L003070,20260202,2026-02-02,161,69,3,9,2026-02-02,2026-03-02,2026-02-26,24,0,0.0,1
L003071,20241106,2024-11-06,155,64,1,8,2024-11-06,2024-12-04,2024-12-04,28,0,0.0,1
L003072,20241003,2024-10-03,265,48,3,6,2024-10-03,2024-10-31,2024-10-31,28,0,0.0,1
L003073,20260530,2026-05-30,394,41,3,6,2026-05-30,2026-06-13,,1,0,0.0,1
L003074,20260326,2026-03-26,223,18,6,3,2026-03-26,2026-04-23,2026-04-23,28,0,0.0,1
L003075,20260406,2026-04-06,138,11,5,2,2026-04-06,2026-05-04,2026-05-09,33,5,1.5,1
L003076,20260514,2026-05-14,270,51,4,7,2026-05-14,2026-05-28,2026-05-28,14,0,0.0,1
L003077,20250610,2025-06-10,236,58,1,8,2025-06-10,2025-06-24,2025-06-24,14,0,0.0,1
L003078,20250313,2025-03-13,207,41,4,6,2025-03-13,2025-03-27,2025-03-27,14,0,0.0,1
L003079,20241211,2024-12-11,443,35,5,5,2024-12-11,2024-12-25,2025-01-12,32,18,5.4,1
L003080,20250903,2025-09-03,449,25,1,4,2025-09-03,2025-10-01,2025-10-01,28,0,0.0,1
L003081,20250118,2025-01-18,267,12,5,2,2025-01-18,2025-02-01,2025-01-31,13,0,0.0,1
L003082,20260508,2026-05-08,42,15,3,2,2026-05-08,2026-05-22,2026-05-23,15,1,0.3,1
L003083,20240904,2024-09-04,271,13,3,2,2024-09-04,2024-10-02,2024-10-01,27,0,0.0,1
L003084,20241217,2024-12-17,429,66,5,9,2024-12-17,2024-12-31,2025-01-21,35,21,6.3,1
L003085,20250203,2025-02-03,418,70,6,9,2025-02-03,2025-03-03,2025-03-03,28,0,0.0,1
L003086,20250110,2025-01-10,126,25,2,4,2025-01-10,2025-01-24,2025-01-29,19,7,2.1,1
L003087,20250121,2025-01-21,111,31,2,4,2025-01-21,2025-02-04,2025-02-04,14,0,0.0,1
L003088,20251204,2025-12-04,88,55,2,7,2025-12-04,2026-01-01,2026-01-01,28,0,0.0,1
L003089,20250421,2025-04-21,375,19,3,3,2025-04-21,2025-05-05,2025-05-02,11,0,0.0,1
L003090,20251118,2025-11-18,242,72,1,9,2025-11-18,2025-12-02,2025-12-21,33,19,5.7,1
L003091,20260413,2026-04-13,173,71,3,9,2026-04-13,2026-05-11,2026-05-11,28,0,0.0,1
L003092,20251109,2025-11-09,165,36,1,5,2025-11-09,2025-12-07,2025-12-04,25,0,0.0,1
L003093,20251219,2025-12-19,153,16,2,2,2025-12-19,2026-01-16,2026-01-16,28,0,0.0,1
L003094,20250512,2025-05-12,399,3,2,1,2025-05-12,2025-05-26,2025-05-23,11,0,0.0,1
L003095,20241224,2024-12-24,203,67,1,9,2024-12-24,2025-01-21,2025-01-21,28,0,0.0,1
L003096,20250414,2025-04-14,138,11,1,2,2025-04-14,2025-05-12,2025-05-09,25,0,0.0,1
L003097,20260519,2026-05-19,327,67,1,9,2026-05-19,2026-06-02,,12,0,0.0,1
L003098,20251120,2025-11-20,301,28,1,4,2025-11-20,2025-12-18,2025-12-18,28,0,0.0,1
L003099,20250304,2025-03-04,330,1,1,1,2025-03-04,2025-04-01,2025-04-19,46,18,5.4,1
L003100,20250614,2025-06-14,377,42,3,6,2025-06-14,2025-07-12,2025-07-19,35,7,2.1,1
L003101,20260226,2026-02-26,62,35,1,5,2026-02-26,2026-03-12,2026-04-01,34,20,6.0,1
L003102,20251209,2025-12-09,2,33,1,5,2025-12-09,2025-12-23,2025-12-23,14,0,0.0,1
L003103,20251010,2025-10-10,32,11,4,2,2025-10-10,2025-10-24,2025-10-24,14,0,0.0,1
L003104,20260408,2026-04-08,325,58,1,8,2026-04-08,2026-05-06,2026-05-02,24,0,0.0,1
L003105,20251210,2025-12-10,421,65,3,9,2025-12-10,2026-01-07,2026-01-07,28,0,0.0,1
L003106,20251128,2025-11-28,170,27,1,4,2025-11-28,2025-12-26,2025-12-24,26,0,0.0,1
L003107,20250107,2025-01-07,361,23,1,3,2025-01-07,2025-01-21,2025-02-05,29,15,4.5,1
L003108,20241128,2024-11-28,338,30,1,4,2024-11-28,2024-12-26,2024-12-22,24,0,0.0,1
L003109,20260519,2026-05-19,441,31,1,4,2026-05-19,2026-06-16,,12,0,0.0,1
L003110,20251105,2025-11-05,233,15,6,2,2025-11-05,2025-11-19,2025-11-19,14,0,0.0,1
L003111,20250531,2025-05-31,95,64,5,8,2025-05-31,2025-06-14,2025-07-04,34,20,6.0,1
L003112,20251029,2025-10-29,351,45,2,6,2025-10-29,2025-11-12,2025-11-12,14,0,0.0,1
L003113,20241017,2024-10-17,375,19,3,3,2024-10-17,2024-10-31,2024-10-31,14,0,0.0,1
L003114,20260215,2026-02-15,325,64,1,8,2026-02-15,2026-03-15,2026-03-15,28,0,0.0,1
L003115,20250117,2025-01-17,397,33,1,5,2025-01-17,2025-02-14,2025-02-14,28,0,0.0,1
L003116,20260131,2026-01-31,187,41,4,6,2026-01-31,2026-02-14,2026-02-10,10,0,0.0,1
L003117,20250924,2025-09-24,321,51,1,7,2025-09-24,2025-10-08,2025-10-08,14,0,0.0,1
L003118,20250304,2025-03-04,146,17,2,3,2025-03-04,2025-03-18,2025-03-15,11,0,0.0,1
L003119,20240923,2024-09-23,219,47,4,6,2024-09-23,2024-10-07,2024-10-16,23,9,2.7,1
L003120,20260210,2026-02-10,137,64,2,8,2026-02-10,2026-02-24,2026-03-07,25,11,3.3,1
L003121,20250101,2025-01-01,88,1,2,1,2025-01-01,2025-01-29,2025-02-01,31,3,0.9,1
L003122,20241009,2024-10-09,20,64,6,8,2024-10-09,2024-10-23,2024-10-20,11,0,0.0,1
L003123,20260111,2026-01-11,316,12,3,2,2026-01-11,2026-02-08,2026-02-08,28,0,0.0,1
L003124,20250506,2025-05-06,398,42,4,6,2025-05-06,2025-06-03,2025-06-19,44,20,6.0,1
L003125,20250521,2025-05-21,165,40,5,5,2025-05-21,2025-06-18,2025-06-18,28,0,0.0,1
L003126,20250203,2025-02-03,212,43,5,6,2025-02-03,2025-03-03,2025-03-03,28,0,0.0,1
L003127,20260318,2026-03-18,3,22,1,3,2026-03-18,2026-04-15,2026-04-15,28,0,0.0,1
L003128,20250324,2025-03-24,203,58,2,8,2025-03-24,2025-04-21,2025-04-21,28,0,0.0,1
L003129,20250115,2025-01-15,155,36,1,5,2025-01-15,2025-02-12,2025-02-12,28,0,0.0,1
L003130,20250403,2025-04-03,274,40,1,5,2025-04-03,2025-04-17,2025-04-15,12,0,0.0,1
L003131,20250112,2025-01-12,412,15,1,2,2025-01-12,2025-02-09,2025-02-06,25,0,0.0,1
L003132,20250411,2025-04-11,249,61,1,8,2025-04-11,2025-05-09,2025-05-09,28,0,0.0,1
L003133,20241101,2024-11-01,318,44,2,6,2024-11-01,2024-11-15,2024-11-12,11,0,0.0,1
L003134,20241224,2024-12-24,324,54,2,7,2024-12-24,2025-01-21,2025-01-21,28,0,0.0,1
L003135,20250602,2025-06-02,88,26,2,4,2025-06-02,2025-06-30,2025-06-30,28,0,0.0,1
L003136,20260403,2026-04-03,183,51,2,7,2026-04-03,2026-04-17,2026-04-17,14,0,0.0,1
L003137,20241014,2024-10-14,70,28,4,4,2024-10-14,2024-10-28,2024-11-04,21,7,2.1,1
L003138,20250115,2025-01-15,216,3,2,1,2025-01-15,2025-01-29,2025-01-29,14,2,0.6,1
L003139,20260427,2026-04-27,402,25,5,4,2026-04-27,2026-05-25,2026-05-21,24,0,0.0,1
L003140,20260413,2026-04-13,234,51,1,7,2026-04-13,2026-05-11,2026-05-11,28,0,0.0,1
L003141,20251212,2025-12-12,223,25,6,4,2025-12-12,2026-01-09,2026-01-24,43,15,4.5,1
L003142,20250128,2025-01-28,122,11,1,2,2025-01-28,2025-02-11,2025-02-11,14,0,0.0,1
L003143,20250602,2025-06-02,164,47,2,6,2025-06-02,2025-06-16,2025-06-12,10,0,0.0,1
L003144,20250115,2025-01-15,423,42,3,6,2025-01-15,2025-01-29,2025-01-29,14,0,0.0,1
L003145,20241210,2024-12-10,162,36,3,5,2024-12-10,2025-01-07,2025-01-07,28,0,0.0,1
L003146,20250517,2025-05-17,339,12,3,2,2025-05-17,2025-05-31,2025-05-31,14,0,0.0,1
L003147,20251021,2025-10-21,23,1,6,1,2025-10-21,2025-11-18,2025-11-18,28,0,0.0,1
L003148,20250509,2025-05-09,72,5,5,1,2025-05-09,2025-05-23,2025-05-23,14,0,0.0,1
L003149,20251116,2025-11-16,164,51,1,7,2025-11-16,2025-11-30,2025-11-30,14,0,0.0,1
L003150,20250321,2025-03-21,405,17,1,3,2025-03-21,2025-04-18,2025-04-16,26,0,0.0,1
L003151,20250504,2025-05-04,127,38,5,5,2025-05-04,2025-05-18,2025-06-06,33,19,5.7,1
L003152,20260122,2026-01-22,337,17,1,3,2026-01-22,2026-02-05,2026-02-05,14,0,0.0,1
L003153,20260402,2026-04-02,95,41,2,6,2026-04-02,2026-04-16,2026-04-17,15,1,0.3,1
L003154,20250416,2025-04-16,294,19,1,3,2025-04-16,2025-05-14,2025-05-14,28,0,0.0,1
L003155,20251017,2025-10-17,282,18,5,3,2025-10-17,2025-10-31,2025-10-27,10,0,0.0,1
L003156,20250305,2025-03-05,296,64,5,8,2025-03-05,2025-04-02,2025-04-01,27,0,0.0,1
L003157,20241010,2024-10-10,155,64,1,8,2024-10-10,2024-11-07,2024-11-07,28,0,0.0,1
L003158,20260105,2026-01-05,95,29,2,4,2026-01-05,2026-01-19,2026-01-16,11,0,0.0,1
L003159,20241230,2024-12-30,402,42,1,6,2024-12-30,2025-01-27,2025-01-27,28,0,0.0,1
L003160,20250604,2025-06-04,273,67,1,9,2025-06-04,2025-06-18,2025-06-18,14,0,0.0,1
L003161,20250731,2025-07-31,125,52,1,7,2025-07-31,2025-08-14,2025-08-14,14,0,0.0,1
L003162,20250104,2025-01-04,203,60,1,8,2025-01-04,2025-02-01,2025-02-01,28,0,0.0,1
L003163,20241114,2024-11-14,42,4,3,1,2024-11-14,2024-11-28,2024-12-12,28,14,4.2,1
L003164,20250505,2025-05-05,234,19,2,3,2025-05-05,2025-06-02,2025-06-18,44,16,4.8,1
L003165,20260514,2026-05-14,208,30,1,4,2026-05-14,2026-05-28,,17,0,0.0,1
L003166,20251118,2025-11-18,77,51,5,7,2025-11-18,2025-12-16,2025-12-16,28,0,0.0,1
L003167,20250518,2025-05-18,218,42,3,6,2025-05-18,2025-06-15,2025-06-15,28,0,0.0,1
L003168,20240930,2024-09-30,304,33,6,5,2024-09-30,2024-10-28,2024-10-28,28,0,0.0,1
L003169,20251106,2025-11-06,420,51,1,7,2025-11-06,2025-12-04,2025-12-03,27,0,0.0,1
L003170,20241112,2024-11-12,324,40,2,5,2024-11-12,2024-12-10,2024-12-10,28,0,0.0,1
L003171,20250929,2025-09-29,248,30,2,4,2025-09-29,2025-10-13,2025-10-13,14,0,0.0,1
L003172,20260109,2026-01-09,353,17,2,3,2026-01-09,2026-01-23,2026-01-23,14,0,0.0,1
L003173,20250604,2025-06-04,155,41,1,6,2025-06-04,2025-07-02,2025-07-02,28,0,0.0,1
L003174,20250325,2025-03-25,316,64,3,8,2025-03-25,2025-04-22,2025-04-22,28,0,0.0,1
L003175,20241006,2024-10-06,3,9,1,2,2024-10-06,2024-11-03,2024-11-03,28,0,0.0,1
L003176,20240919,2024-09-19,48,64,1,8,2024-09-19,2024-10-03,2024-10-03,14,0,0.0,1
L003177,20250606,2025-06-06,297,39,5,5,2025-06-06,2025-06-20,2025-06-25,19,5,1.5,1
L003178,20260407,2026-04-07,113,70,1,9,2026-04-07,2026-04-21,2026-04-21,14,0,0.0,1
L003179,20250131,2025-01-31,321,29,1,4,2025-01-31,2025-02-14,2025-02-14,14,0,0.0,1
L003180,20251020,2025-10-20,302,64,5,8,2025-10-20,2025-11-03,2025-11-03,14,0,0.0,1
