reservation_id,date_id,event_date,user_id,book_id,branch_id,category_id,reservation_status,wait_days,quantity
R001305,20241021,2024-10-21,317,42,1,6,fulfilled,2,1
R001306,20251205,2025-12-05,429,58,4,8,fulfilled,4,1
R001307,20260128,2026-01-28,187,58,2,8,fulfilled,0,1
R001308,20250615,2025-06-15,299,15,5,2,cancelled,24,1
R001309,20260401,2026-04-01,215,10,1,2,fulfilled,18,1
R001310,20260507,2026-05-07,342,24,3,3,fulfilled,0,1
R001311,20250523,2025-05-23,95,11,2,2,cancelled,23,1
R001312,20260318,2026-03-18,398,48,2,6,cancelled,5,1
R001313,20250526,2025-05-26,402,41,5,6,fulfilled,34,1
R001314,20260105,2026-01-05,303,2,2,1,pending,1,1
R001315,20260420,2026-04-20,114,41,2,6,fulfilled,7,1
R001316,20251205,2025-12-05,322,53,3,7,fulfilled,0,1
R001317,20250122,2025-01-22,285,25,3,4,fulfilled,4,1
R001318,20241105,2024-11-05,6,57,6,8,fulfilled,0,1
R001319,20250113,2025-01-13,155,33,5,5,pending,1,1
R001320,20250214,2025-02-14,42,4,3,1,fulfilled,0,1
R001321,20251224,2025-12-24,249,35,3,5,fulfilled,0,1
R001322,20260310,2026-03-10,80,25,5,4,fulfilled,22,1
R001323,20241106,2024-11-06,168,14,1,2,pending,4,1
R001324,20260526,2026-05-26,105,41,5,6,pending,8,1
R001325,20241101,2024-11-01,432,2,6,1,fulfilled,0,1
R001326,20251023,2025-10-23,112,18,2,3,fulfilled,7,1
R001327,20251023,2025-10-23,186,55,3,7,fulfilled,0,1
R001328,20260218,2026-02-18,58,52,4,7,fulfilled,0,1
R001329,20240906,2024-09-06,446,26,2,4,fulfilled,0,1
R001330,20250610,2025-06-10,256,63,1,8,fulfilled,10,1
R001331,20241006,2024-10-06,153,12,2,2,fulfilled,17,1
R001332,20250620,2025-06-20,340,69,2,9,fulfilled,0,1
R001333,20250629,2025-06-29,19,65,1,9,fulfilled,0,1
R001334,20240922,2024-09-22,314,15,1,2,pending,12,1
R001335,20250513,2025-05-13,206,3,4,1,fulfilled,26,1
R001336,20250702,2025-07-02,36,40,4,5,fulfilled,5,1
R001337,20260106,2026-01-06,202,14,5,2,cancelled,9,1
R001338,20251022,2025-10-22,42,47,3,6,fulfilled,0,1
R001339,20251202,2025-12-02,430,28,3,4,fulfilled,0,1
R001340,20260108,2026-01-08,359,3,1,1,pending,7,1
R001341,20260511,2026-05-11,251,42,5,6,fulfilled,2,1
R001342,20250527,2025-05-27,185,8,2,1,fulfilled,8,1
R001343,20250714,2025-07-14,155,50,1,7,pending,6,1
R001344,20260529,2026-05-29,251,44,1,6,fulfilled,8,1
R001345,20250503,2025-05-03,432,54,6,7,fulfilled,0,1
R001346,20251222,2025-12-22,256,68,2,9,pending,5,1
R001347,20260417,2026-04-17,389,42,3,6,fulfilled,0,1
R001348,20250109,2025-01-09,5,72,4,9,fulfilled,0,1
R001349,20250110,2025-01-10,186,52,3,7,fulfilled,0,1
R001350,20250929,2025-09-29,154,66,2,9,fulfilled,0,1
R001351,20260121,2026-01-21,6,70,2,9,fulfilled,0,1
R001352,20251014,2025-10-14,142,40,2,5,fulfilled,2,1
R001353,20240919,2024-09-19,140,64,3,8,fulfilled,0,1
R001354,20250827,2025-08-27,135,25,2,4,fulfilled,7,1
R001355,20250430,2025-04-30,4,51,1,7,fulfilled,12,1
R001356,20250430,2025-04-30,71,13,3,2,fulfilled,0,1
R001357,20241018,2024-10-18,71,31,3,4,fulfilled,0,1
R001358,20260511,2026-05-11,289,40,2,5,pending,2,1
R001359,20260123,2026-01-23,180,25,2,4,fulfilled,9,1
R001360,20240930,2024-09-30,261,35,3,5,fulfilled,0,1
R001361,20250528,2025-05-28,186,25,2,4,fulfilled,13,1
R001362,20241202,2024-12-02,294,22,1,3,pending,12,1
R001363,20250820,2025-08-20,265,66,3,9,fulfilled,0,1
R001364,20250116,2025-01-16,362,17,1,3,cancelled,10,1
R001365,20241010,2024-10-10,377,37,4,5,fulfilled,0,1
R001366,20260224,2026-02-24,216,34,2,5,cancelled,4,1
R001367,20250313,2025-03-13,372,43,5,6,fulfilled,0,1
R001368,20260211,2026-02-11,86,40,5,5,fulfilled,0,1
R001369,20250408,2025-04-08,221,4,5,1,fulfilled,7,1
R001370,20260309,2026-03-09,138,51,4,7,fulfilled,7,1
R001371,20241206,2024-12-06,441,33,6,5,fulfilled,0,1
R001372,20250606,2025-06-06,203,64,1,8,pending,1,1
R001373,20260428,2026-04-28,282,26,5,4,fulfilled,3,1
R001374,20250404,2025-04-04,376,50,2,7,fulfilled,0,1
R001375,20241217,2024-12-17,201,41,5,6,fulfilled,4,1
R001376,20251019,2025-10-19,201,4,5,1,fulfilled,5,1
R001377,20250523,2025-05-23,246,31,2,4,fulfilled,4,1
R001378,20241128,2024-11-28,404,25,3,4,fulfilled,0,1
R001379,20241004,2024-10-04,195,42,4,6,pending,6,1
R001380,20260310,2026-03-10,95,26,2,4,pending,2,1
R001381,20260130,2026-01-30,99,42,1,6,fulfilled,8,1
R001382,20241212,2024-12-12,245,35,1,5,pending,27,1
R001383,20260520,2026-05-20,327,70,1,9,fulfilled,2,1
R001384,20241204,2024-12-04,204,29,5,4,cancelled,10,1
R001385,20241230,2024-12-30,254,2,4,1,cancelled,11,1
R001386,20260126,2026-01-26,240,56,2,7,fulfilled,0,1
R001387,20250625,2025-06-25,394,41,3,6,fulfilled,0,1
R001388,20250511,2025-05-11,70,65,5,9,fulfilled,13,1
R001389,20241021,2024-10-21,365,25,2,4,fulfilled,5,1
R001390,20260112,2026-01-12,64,19,5,3,fulfilled,12,1
R001391,20250217,2025-02-17,193,4,1,1,fulfilled,7,1
R001392,20260423,2026-04-23,333,18,1,3,pending,8,1
R001393,20241004,2024-10-04,242,40,2,5,fulfilled,6,1
R001394,20250120,2025-01-20,33,4,4,1,pending,9,1
R001395,20251102,2025-11-02,69,66,1,9,pending,3,1
R001396,20250919,2025-09-19,426,40,5,5,fulfilled,6,1
R001397,20251212,2025-12-12,186,11,3,2,pending,10,1
R001398,20250918,2025-09-18,319,64,2,8,fulfilled,0,1
R001399,20250620,2025-06-20,39,40,3,5,fulfilled,0,1
R001400,20250512,2025-05-12,426,11,5,2,cancelled,21,1
R001401,20250104,2025-01-04,338,41,5,6,fulfilled,9,1
R001402,20260112,2026-01-12,278,26,2,4,pending,1,1
R001403,20251204,2025-12-04,313,62,3,8,fulfilled,0,1
R001404,20250507,2025-05-07,71,51,3,7,fulfilled,0,1
R001405,20241014,2024-10-14,420,15,4,2,fulfilled,18,1
R001406,20251106,2025-11-06,449,29,1,4,cancelled,2,1
R001407,20251130,2025-11-30,126,42,4,6,fulfilled,13,1
R001408,20260526,2026-05-26,300,25,4,4,fulfilled,7,1
R001409,20241019,2024-10-19,320,41,5,6,fulfilled,21,1
R001410,20241010,2024-10-10,189,25,1,4,pending,17,1
R001411,20260102,2026-01-02,423,31,3,4,fulfilled,0,1
R001412,20260529,2026-05-29,120,5,3,1,fulfilled,0,1
R001413,20260318,2026-03-18,165,55,1,7,pending,5,1
R001414,20260125,2026-01-25,271,49,5,7,cancelled,7,1
R001415,20260425,2026-04-25,114,28,2,4,cancelled,4,1
R001416,20250602,2025-06-02,80,50,5,7,fulfilled,9,1
R001417,20241210,2024-12-10,270,42,4,6,fulfilled,7,1
R001418,20250122,2025-01-22,251,41,1,6,pending,7,1
R001419,20251015,2025-10-15,224,25,2,4,fulfilled,2,1
R001420,20241011,2024-10-11,411,46,3,6,fulfilled,0,1
R001421,20251117,2025-11-17,321,1,5,1,cancelled,18,1
R001422,20251222,2025-12-22,421,40,2,5,pending,10,1
R001423,20250407,2025-04-07,58,15,4,2,fulfilled,2,1
R001424,20251204,2025-12-04,187,63,2,8,fulfilled,1,1
R001425,20260401,2026-04-01,29,11,4,2,cancelled,9,1
R001426,20250904,2025-09-04,324,39,2,5,fulfilled,0,1
R001427,20250627,2025-06-27,404,51,3,7,cancelled,0,1
R001428,20260217,2026-02-17,305,19,5,3,cancelled,12,1
R001429,20250523,2025-05-23,153,25,2,4,fulfilled,11,1
R001430,20260124,2026-01-24,165,33,1,5,pending,33,1
R001431,20260309,2026-03-09,62,63,4,8,fulfilled,0,1
R001432,20250114,2025-01-14,319,41,5,6,fulfilled,7,1
R001433,20260109,2026-01-09,254,19,4,3,pending,3,1
R001434,20250110,2025-01-10,147,19,1,3,pending,6,1
R001435,20260109,2026-01-09,346,2,5,1,pending,2,1
R001436,20250501,2025-05-01,441,28,1,4,fulfilled,3,1
R001437,20250629,2025-06-29,186,52,1,7,fulfilled,6,1
R001438,20241223,2024-12-23,70,6,1,1,fulfilled,2,1
R001439,20251209,2025-12-09,289,72,4,9,pending,13,1
R001440,20260508,2026-05-08,312,27,2,4,cancelled,18,1
R001441,20251007,2025-10-07,287,35,6,5,fulfilled,0,1
R001442,20251126,2025-11-26,206,29,6,4,fulfilled,0,1
R001443,20251128,2025-11-28,335,53,1,7,fulfilled,12,1
R001444,20250618,2025-06-18,164,29,2,4,fulfilled,9,1
R001445,20251229,2025-12-29,187,25,1,4,pending,11,1
R001446,20260129,2026-01-29,429,36,5,5,fulfilled,4,1
R001447,20250410,2025-04-10,326,54,1,7,fulfilled,0,1
R001448,20260511,2026-05-11,3,52,5,7,fulfilled,6,1
R001449,20250925,2025-09-25,187,19,2,3,cancelled,26,1
R001450,20251222,2025-12-22,363,25,5,4,fulfilled,6,1
R001451,20260130,2026-01-30,403,68,1,9,pending,3,1
R001452,20240922,2024-09-22,111,64,3,8,cancelled,3,1
R001453,20260505,2026-05-05,370,31,5,4,pending,17,1
R001454,20260214,2026-02-14,164,30,2,4,fulfilled,0,1
R001455,20241110,2024-11-10,220,53,1,7,fulfilled,0,1
R001456,20241021,2024-10-21,206,29,4,4,fulfilled,0,1
R001457,20241105,2024-11-05,227,17,1,3,cancelled,3,1
R001458,20260415,2026-04-15,120,19,5,3,fulfilled,5,1
R001459,20251119,2025-11-19,11,32,1,4,fulfilled,12,1
R001460,20241011,2024-10-11,125,40,5,5,fulfilled,1,1
R001461,20260507,2026-05-07,316,25,3,4,fulfilled,3,1
R001462,20251211,2025-12-11,207,43,5,6,fulfilled,1,1
R001463,20250416,2025-04-16,96,68,5,9,cancelled,7,1
R001464,20251218,2025-12-18,369,49,6,7,fulfilled,0,1
R001465,20260512,2026-05-12,161,12,3,2,cancelled,2,1
R001466,20241115,2024-11-15,259,51,4,7,fulfilled,3,1
R001467,20260305,2026-03-05,71,52,3,7,fulfilled,0,1
R001468,20251015,2025-10-15,147,25,1,4,fulfilled,3,1
R001469,20250505,2025-05-05,164,52,2,7,fulfilled,2,1
R001470,20251124,2025-11-24,274,33,5,5,pending,5,1
R001471,20251230,2025-12-30,161,51,1,7,pending,19,1
R001472,20260409,2026-04-09,233,8,6,1,fulfilled,0,1
R001473,20250622,2025-06-22,189,3,1,1,fulfilled,9,1
R001474,20260117,2026-01-17,371,4,1,1,cancelled,24,1
R001475,20251212,2025-12-12,422,20,2,3,cancelled,4,1
R001476,20241024,2024-10-24,445,50,2,7,fulfilled,0,1
R001477,20251217,2025-12-17,278,9,2,2,cancelled,5,1
R001478,20251122,2025-11-22,306,1,2,1,fulfilled,8,1
R001479,20250507,2025-05-07,44,64,3,8,fulfilled,0,1
R001480,20240916,2024-09-16,12,72,1,9,fulfilled,0,1
R001481,20250414,2025-04-14,249,40,1,5,fulfilled,1,1
R001482,20260125,2026-01-25,411,40,5,5,cancelled,20,1
R001483,20260128,2026-01-28,118,1,2,1,pending,20,1
R001484,20250610,2025-06-10,183,25,1,4,cancelled,5,1
R001485,20260413,2026-04-13,301,52,1,7,fulfilled,1,1
R001486,20260123,2026-01-23,333,12,1,2,fulfilled,3,1
R001487,20251119,2025-11-19,187,43,1,6,fulfilled,1,1
R001488,20260224,2026-02-24,153,18,2,3,pending,3,1
R001489,20251126,2025-11-26,8,12,5,2,pending,14,1
R001490,20251010,2025-10-10,12,37,1,5,fulfilled,0,1
R001491,20250527,2025-05-27,194,26,1,4,fulfilled,25,1
R001492,20250306,2025-03-06,135,15,2,2,pending,7,1
R001493,20241209,2024-12-09,269,55,2,7,fulfilled,12,1
R001494,20251027,2025-10-27,99,17,3,3,fulfilled,0,1
R001495,20250604,2025-06-04,155,38,1,5,fulfilled,8,1
R001496,20250506,2025-05-06,244,4,6,1,fulfilled,2,1
R001497,20250217,2025-02-17,398,17,2,3,cancelled,17,1
R001498,20251212,2025-12-12,432,18,6,3,fulfilled,0,1
R001499,20260508,2026-05-08,402,28,5,4,cancelled,8,1
R001500,20250318,2025-03-18,38,60,2,8,fulfilled,0,1
R001501,20250110,2025-01-10,177,61,1,8,fulfilled,4,1
R001502,20250617,2025-06-17,164,5,2,1,fulfilled,9,1
R001503,20250527,2025-05-27,2,42,1,6,pending,13,1
R001504,20260109,2026-01-09,203,69,5,9,fulfilled,0,1
R001505,20241008,2024-10-08,172,44,3,6,fulfilled,0,1
R001506,20250923,2025-09-23,158,69,3,9,fulfilled,0,1
R001507,20260506,2026-05-06,358,12,2,2,pending,12,1
R001508,20260525,2026-05-25,212,34,5,5,fulfilled,2,1
R001509,20250516,2025-05-16,371,15,1,2,cancelled,1,1
R001510,20240902,2024-09-02,6,69,4,9,fulfilled,0,1
R001511,20260101,2026-01-01,273,58,5,8,pending,8,1
R001512,20250131,2025-01-31,289,15,2,2,pending,3,1
R001513,20251124,2025-11-24,417,64,2,8,fulfilled,6,1
R001514,20250626,2025-06-26,377,25,4,4,cancelled,14,1
R001515,20251119,2025-11-19,435,6,4,1,fulfilled,3,1
R001516,20250505,2025-05-05,328,26,1,4,fulfilled,5,1
R001517,20241029,2024-10-29,404,42,3,6,fulfilled,0,1
R001518,20260515,2026-05-15,366,25,5,4,fulfilled,16,1
R001519,20260330,2026-03-30,3,21,1,3,fulfilled,0,1
R001520,20260102,2026-01-02,28,61,5,8,fulfilled,4,1
R001521,20250116,2025-01-16,273,57,5,8,fulfilled,2,1
R001522,20260426,2026-04-26,425,31,5,4,fulfilled,6,1
R001523,20250101,2025-01-01,27,64,5,8,fulfilled,17,1
R001524,20250515,2025-05-15,330,19,1,3,fulfilled,25,1
R001525,20260505,2026-05-05,249,11,3,2,fulfilled,13,1
R001526,20250506,2025-05-06,233,1,6,1,fulfilled,2,1
R001527,20240927,2024-09-27,422,51,1,7,fulfilled,8,1
R001528,20251204,2025-12-04,88,9,2,2,fulfilled,3,1
R001529,20260117,2026-01-17,398,51,2,7,cancelled,9,1
R001530,20250610,2025-06-10,164,1,2,1,fulfilled,0,1
R001531,20260110,2026-01-10,95,44,2,6,cancelled,6,1
R001532,20251210,2025-12-10,254,27,4,4,fulfilled,3,1
R001533,20250321,2025-03-21,196,11,1,2,fulfilled,5,1
R001534,20250114,2025-01-14,152,4,3,1,fulfilled,8,1
R001535,20250916,2025-09-16,436,34,1,5,fulfilled,0,1
R001536,20250327,2025-03-27,81,51,4,7,fulfilled,8,1
R001537,20251031,2025-10-31,104,31,2,4,fulfilled,2,1
R001538,20260526,2026-05-26,398,31,2,4,fulfilled,16,1
R001539,20250101,2025-01-01,77,35,6,5,fulfilled,0,1
R001540,20251017,2025-10-17,246,13,2,2,fulfilled,0,1
R001541,20250102,2025-01-02,262,11,4,2,cancelled,8,1
R001542,20240905,2024-09-05,87,17,6,3,fulfilled,0,1
R001543,20260526,2026-05-26,319,40,5,5,fulfilled,1,1
R001544,20260115,2026-01-15,426,51,4,7,pending,7,1
R001545,20250110,2025-01-10,180,4,2,1,fulfilled,22,1
R001546,20250120,2025-01-20,265,45,3,6,fulfilled,0,1
R001547,20241005,2024-10-05,363,35,5,5,fulfilled,1,1
R001548,20251021,2025-10-21,110,13,1,2,fulfilled,0,1
R001549,20260511,2026-05-11,186,13,3,2,fulfilled,0,1
R001550,20250311,2025-03-11,189,42,1,6,pending,7,1
R001551,20250610,2025-06-10,94,14,4,2,pending,8,1
R001552,20250120,2025-01-20,314,5,4,1,fulfilled,2,1
R001553,20260507,2026-05-07,340,65,2,9,fulfilled,0,1
R001554,20260521,2026-05-21,241,27,5,4,pending,4,1
R001555,20250618,2025-06-18,220,63,4,8,fulfilled,5,1
R001556,20250102,2025-01-02,170,16,1,2,fulfilled,2,1
R001557,20260117,2026-01-17,187,22,2,3,fulfilled,8,1
R001558,20251223,2025-12-23,314,24,1,3,fulfilled,11,1
R001559,20241209,2024-12-09,314,11,3,2,cancelled,15,1
R001560,20260429,2026-04-29,324,33,2,5,fulfilled,0,1
R001561,20260512,2026-05-12,294,17,1,3,cancelled,18,1
R001562,20241030,2024-10-30,273,63,5,8,fulfilled,0,1
R001563,20241024,2024-10-24,449,10,1,2,fulfilled,7,1
R001564,20260401,2026-04-01,194,2,2,1,fulfilled,2,1
R001565,20250128,2025-01-28,138,52,5,7,fulfilled,4,1
R001566,20250621,2025-06-21,95,25,6,4,fulfilled,0,1
R001567,20250623,2025-06-23,208,31,2,4,fulfilled,1,1
R001568,20250115,2025-01-15,212,63,5,8,fulfilled,5,1
R001569,20250922,2025-09-22,71,55,5,7,fulfilled,0,1
R001570,20250108,2025-01-08,356,40,5,5,cancelled,4,1
R001571,20260515,2026-05-15,100,31,4,4,pending,1,1
R001572,20240921,2024-09-21,54,64,5,8,pending,4,1
R001573,20251208,2025-12-08,215,29,1,4,fulfilled,8,1
R001574,20260506,2026-05-06,342,31,4,4,pending,8,1
R001575,20250923,2025-09-23,89,9,6,2,fulfilled,0,1
R001576,20260428,2026-04-28,146,33,2,5,cancelled,2,1
R001577,20260225,2026-02-25,319,68,6,9,fulfilled,0,1
R001578,20250101,2025-01-01,207,17,3,3,cancelled,6,1
R001579,20241209,2024-12-09,426,19,6,3,fulfilled,1,1
R001580,20250609,2025-06-09,426,10,5,2,pending,2,1
R001581,20250603,2025-06-03,38,28,2,4,fulfilled,0,1
R001582,20260519,2026-05-19,75,40,6,5,fulfilled,0,1
R001583,20250908,2025-09-08,138,2,4,1,fulfilled,1,1
R001584,20260112,2026-01-12,219,31,2,4,fulfilled,13,1
R001585,20240927,2024-09-27,138,9,4,2,fulfilled,19,1
R001586,20260101,2026-01-01,156,15,1,2,pending,2,1
R001587,20260305,2026-03-05,325,40,1,5,pending,6,1
R001588,20250519,2025-05-19,136,63,1,8,fulfilled,2,1
R001589,20250630,2025-06-30,307,23,1,3,pending,7,1
R001590,20250921,2025-09-21,398,41,2,6,fulfilled,8,1
R001591,20250114,2025-01-14,7,56,3,7,fulfilled,0,1
R001592,20250519,2025-05-19,368,14,3,2,fulfilled,0,1
R001593,20250625,2025-06-25,100,19,1,3,pending,9,1
R001594,20250104,2025-01-04,398,42,2,6,fulfilled,9,1
R001595,20260527,2026-05-27,244,25,6,4,fulfilled,0,1
R001596,20250428,2025-04-28,359,10,4,2,fulfilled,0,1
R001597,20250628,2025-06-28,156,41,1,6,fulfilled,7,1
R001598,20250102,2025-01-02,227,27,6,4,fulfilled,0,1
R001599,20260514,2026-05-14,348,3,5,1,fulfilled,11,1
R001600,20260106,2026-01-06,183,12,1,2,pending,1,1
R001601,20241025,2024-10-25,169,36,5,5,fulfilled,6,1
R001602,20250912,2025-09-12,102,66,6,9,fulfilled,0,1
R001603,20250528,2025-05-28,167,11,2,2,cancelled,26,1
R001604,20260125,2026-01-25,363,44,5,6,fulfilled,8,1
R001605,20241213,2024-12-13,442,42,5,6,fulfilled,7,1
R001606,20250226,2025-02-26,2,35,5,5,fulfilled,9,1
R001607,20260109,2026-01-09,94,1,4,1,cancelled,8,1
R001608,20241122,2024-11-22,305,19,6,3,fulfilled,0,1
R001609,20260206,2026-02-06,254,25,4,4,fulfilled,6,1
R001610,20260307,2026-03-07,426,49,5,7,fulfilled,6,1
R001611,20250410,2025-04-10,138,52,4,7,fulfilled,0,1
R001612,20260129,2026-01-29,58,52,4,7,fulfilled,0,1
R001613,20250114,2025-01-14,19,35,1,5,pending,3,1
R001614,20251006,2025-10-06,213,19,1,3,fulfilled,7,1
R001615,20241224,2024-12-24,153,4,2,1,pending,9,1
R001616,20250516,2025-05-16,165,38,1,5,fulfilled,3,1
R001617,20241231,2024-12-31,307,20,1,3,pending,12,1
R001618,20260106,2026-01-06,282,34,5,5,fulfilled,2,1
R001619,20251007,2025-10-07,171,12,6,2,fulfilled,0,1
R001620,20241003,2024-10-03,216,36,2,5,fulfilled,0,1
R001621,20260406,2026-04-06,170,19,1,3,fulfilled,11,1
R001622,20251217,2025-12-17,228,56,1,7,pending,6,1
R001623,20240912,2024-09-12,19,45,1,6,fulfilled,0,1
R001624,20260216,2026-02-16,237,66,3,9,fulfilled,0,1
R001625,20250331,2025-03-31,129,29,6,4,fulfilled,0,1
R001626,20241021,2024-10-21,177,43,1,6,fulfilled,0,1
R001627,20241212,2024-12-12,321,4,1,1,cancelled,10,1
R001628,20260514,2026-05-14,282,40,5,5,pending,9,1
R001629,20251126,2025-11-26,320,42,5,6,pending,10,1
R001630,20260526,2026-05-26,415,36,1,5,cancelled,14,1
R001631,20260515,2026-05-15,420,30,1,4,pending,3,1
R001632,20250123,2025-01-23,209,35,4,5,fulfilled,4,1
R001633,20250208,2025-02-08,414,62,1,8,fulfilled,0,1
R001634,20251231,2025-12-31,324,34,2,5,fulfilled,0,1
R001635,20250610,2025-06-10,242,51,1,7,fulfilled,8,1
R001636,20241210,2024-12-10,166,4,4,1,fulfilled,12,1
R001637,20250501,2025-05-01,9,58,5,8,fulfilled,11,1
R001638,20240909,2024-09-09,268,66,4,9,fulfilled,0,1
R001639,20250403,2025-04-03,372,42,5,6,fulfilled,3,1
R001640,20250505,2025-05-05,219,42,4,6,fulfilled,5,1
R001641,20241206,2024-12-06,363,41,5,6,cancelled,23,1
R001642,20251107,2025-11-07,265,41,3,6,fulfilled,0,1
R001643,20250219,2025-02-19,420,4,1,1,pending,6,1
R001644,20260409,2026-04-09,16,28,5,4,fulfilled,0,1
R001645,20260528,2026-05-28,339,64,5,8,fulfilled,4,1
R001646,20250115,2025-01-15,138,11,4,2,pending,16,1
R001647,20260522,2026-05-22,390,40,3,5,cancelled,7,1
R001648,20250208,2025-02-08,162,59,3,8,fulfilled,0,1
R001649,20241230,2024-12-30,155,40,4,5,fulfilled,13,1
R001650,20250708,2025-07-08,186,11,3,2,fulfilled,0,1
R001651,20250225,2025-02-25,217,9,1,2,fulfilled,4,1
R001652,20250612,2025-06-12,95,41,2,6,pending,5,1
R001653,20250108,2025-01-08,388,35,2,5,fulfilled,4,1
R001654,20251221,2025-12-21,7,14,3,2,fulfilled,0,1
R001655,20260507,2026-05-07,51,41,2,6,fulfilled,2,1
R001656,20260421,2026-04-21,126,19,3,3,fulfilled,0,1
R001657,20260108,2026-01-08,344,14,2,2,fulfilled,4,1
R001658,20251218,2025-12-18,136,63,1,8,fulfilled,1,1
R001659,20260419,2026-04-19,120,43,2,6,fulfilled,0,1
R001660,20250113,2025-01-13,37,36,1,5,fulfilled,7,1
R001661,20251201,2025-12-01,12,34,3,5,fulfilled,0,1
R001662,20250117,2025-01-17,228,43,5,6,fulfilled,7,1
R001663,20260105,2026-01-05,252,51,2,7,pending,13,1
R001664,20260410,2026-04-10,95,41,2,6,pending,10,1
R001665,20250516,2025-05-16,70,65,1,9,fulfilled,7,1
R001666,20250509,2025-05-09,388,44,2,6,fulfilled,6,1
R001667,20260210,2026-02-10,22,11,3,2,fulfilled,0,1
R001668,20251025,2025-10-25,73,36,6,5,fulfilled,0,1
R001669,20260217,2026-02-17,90,35,2,5,fulfilled,2,1
R001670,20250516,2025-05-16,100,49,3,7,fulfilled,0,1
R001671,20250120,2025-01-20,309,69,2,9,fulfilled,0,1
R001672,20250617,2025-06-17,307,17,2,3,pending,13,1
R001673,20251222,2025-12-22,213,41,1,6,cancelled,2,1
R001674,20251201,2025-12-01,443,51,5,7,cancelled,13,1
R001675,20250117,2025-01-17,402,42,5,6,fulfilled,5,1
R001676,20260102,2026-01-02,348,15,5,2,fulfilled,6,1
R001677,20241023,2024-10-23,49,14,4,2,pending,2,1
R001678,20260313,2026-03-13,189,9,1,2,fulfilled,35,1
R001679,20250127,2025-01-27,121,33,2,5,fulfilled,0,1
R001680,20241013,2024-10-13,249,67,3,9,fulfilled,0,1
R001681,20260508,2026-05-08,138,3,4,1,fulfilled,6,1
R001682,20260203,2026-02-03,150,47,5,6,fulfilled,2,1
R001683,20250606,2025-06-06,129,45,6,6,fulfilled,0,1
R001684,20251229,2025-12-29,261,41,3,6,fulfilled,16,1
R001685,20251229,2025-12-29,252,11,2,2,fulfilled,9,1
R001686,20251120,2025-11-20,282,33,5,5,cancelled,6,1
R001687,20250511,2025-05-11,113,63,1,8,pending,2,1
R001688,20250416,2025-04-16,405,25,5,4,fulfilled,8,1
R001689,20260218,2026-02-18,364,40,2,5,pending,4,1
R001690,20250501,2025-05-01,162,63,5,8,fulfilled,1,1
R001691,20260529,2026-05-29,318,46,5,6,pending,6,1
R001692,20260313,2026-03-13,446,47,2,6,fulfilled,0,1
R001693,20250403,2025-04-03,195,66,5,9,fulfilled,0,1
R001694,20250603,2025-06-03,224,25,2,4,fulfilled,13,1
R001695,20250106,2025-01-06,10,49,4,7,fulfilled,23,1
R001696,20251009,2025-10-09,401,34,4,5,fulfilled,0,1
R001697,20250213,2025-02-13,279,65,4,9,fulfilled,0,1
R001698,20251228,2025-12-28,395,35,1,5,fulfilled,16,1
R001699,20251204,2025-12-04,138,25,4,4,cancelled,16,1
R001700,20250130,2025-01-30,65,51,1,7,pending,1,1
R001701,20250502,2025-05-02,361,23,2,3,fulfilled,11,1
R001702,20260522,2026-05-22,101,10,5,2,fulfilled,15,1
R001703,20251219,2025-12-19,431,32,3,4,fulfilled,0,1
R001704,20250624,2025-06-24,242,72,6,9,fulfilled,0,1
R001705,20250605,2025-06-05,80,54,5,7,fulfilled,9,1
R001706,20260115,2026-01-15,447,49,5,7,cancelled,10,1
R001707,20260308,2026-03-08,12,40,1,5,cancelled,5,1
R001708,20251229,2025-12-29,155,26,3,4,fulfilled,0,1
R001709,20251229,2025-12-29,415,55,3,7,fulfilled,0,1
R001710,20241029,2024-10-29,254,1,4,1,pending,2,1
R001711,20260320,2026-03-20,414,31,5,4,cancelled,12,1
R001712,20251208,2025-12-08,395,60,1,8,fulfilled,3,1
R001713,20250610,2025-06-10,449,51,1,7,fulfilled,12,1
R001714,20250606,2025-06-06,249,35,3,5,fulfilled,0,1
R001715,20251003,2025-10-03,201,58,5,8,fulfilled,0,1
R001716,20241205,2024-12-05,156,4,1,1,pending,23,1
R001717,20241008,2024-10-08,58,14,2,2,fulfilled,0,1
R001718,20241115,2024-11-15,361,17,1,3,pending,4,1
R001719,20250122,2025-01-22,430,42,3,6,pending,3,1
R001720,20250603,2025-06-03,265,64,3,8,fulfilled,0,1
R001721,20250819,2025-08-19,286,56,5,7,fulfilled,0,1
R001722,20260524,2026-05-24,223,14,6,2,fulfilled,0,1
R001723,20250529,2025-05-29,283,19,5,3,cancelled,9,1
R001724,20260518,2026-05-18,61,51,2,7,pending,9,1
R001725,20250527,2025-05-27,27,2,5,1,cancelled,17,1
R001726,20260318,2026-03-18,64,22,5,3,fulfilled,0,1
R001727,20260519,2026-05-19,37,56,1,7,fulfilled,15,1
R001728,20251120,2025-11-20,118,1,2,1,cancelled,5,1
R001729,20241211,2024-12-11,324,35,3,5,fulfilled,0,1
R001730,20251001,2025-10-01,398,26,5,4,fulfilled,3,1
R001731,20250725,2025-07-25,127,44,5,6,fulfilled,0,1
