fact_id,source_id,fact_source,event_type,date_id,event_date,is_exam_period_event,user_id,book_id,branch_id,category_id,reservation_status,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,wait_days,quantity,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
F0000735,735,event,loan,20241008,2024-10-08,False,421,69,1,9,,2024-10-08,2024-11-12,2024-11-08,31,0,0,0,1,,,,,,,,,,
F0000736,736,event,loan,20241008,2024-10-08,False,151,13,3,2,,2024-10-08,2024-10-29,2024-10-22,14,0,0,0,1,,,,,,,,,,
F0000737,737,event,loan,20241008,2024-10-08,False,280,55,1,7,,2024-10-08,2024-11-12,2024-11-05,26,2,1,0,1,,,,,,,,,,
F0000738,738,event,loan,20241008,2024-10-08,False,322,51,3,7,,2024-10-08,2024-11-12,2024-11-15,30,8,4,0,1,,,,,,,,,,
F0000739,739,event,loan,20241008,2024-10-08,False,376,2,2,1,,2024-10-08,2024-10-29,2024-10-28,20,0,0,0,1,,,,,,,,,,
F0000740,740,event,loan,20241008,2024-10-08,False,239,3,3,1,,2024-10-08,2024-10-29,2024-10-27,16,3,1.5,0,1,,,,,,,,,,
F0000741,741,event,loan,20241008,2024-10-08,False,346,18,2,3,,2024-10-08,2024-11-12,2024-11-03,26,0,0,0,1,,,,,,,,,,
F0000742,742,event,loan,20241008,2024-10-08,False,98,19,4,3,,2024-10-08,2024-10-29,2024-10-19,7,4,2,0,1,,,,,,,,,,
F0000743,743,event,loan,20241008,2024-10-08,False,435,1,4,1,,2024-10-08,2024-10-29,2024-10-28,20,0,0,0,1,,,,,,,,,,
F0000744,744,event,loan,20241009,2024-10-09,False,107,30,1,4,,2024-10-09,2024-10-30,2024-10-19,10,0,0,0,1,,,,,,,,,,
F0000745,745,event,loan,20241009,2024-10-09,False,299,3,2,1,,2024-10-09,2024-10-30,2024-10-29,20,0,0,0,1,,,,,,,,,,
F0000746,746,event,loan,20241009,2024-10-09,False,408,50,1,7,,2024-10-09,2024-10-30,2024-10-15,6,0,0,0,1,,,,,,,,,,
F0000747,747,event,loan,20241009,2024-10-09,False,373,4,1,1,,2024-10-09,2024-10-30,2024-10-27,16,2,1,0,1,,,,,,,,,,
F0000748,748,event,loan,20241009,2024-10-09,False,380,13,2,2,,2024-10-09,2024-11-13,2024-11-08,30,0,0,0,1,,,,,,,,,,
F0000749,749,event,loan,20241009,2024-10-09,False,187,41,5,6,,2024-10-09,2024-10-30,2024-11-01,21,2,1,0,1,,,,,,,,,,
F0000750,750,event,loan,20241009,2024-10-09,False,332,63,1,8,,2024-10-09,2024-10-30,2024-10-30,21,0,0,0,1,,,,,,,,,,
F0000751,751,event,loan,20241009,2024-10-09,False,392,10,1,2,,2024-10-09,2024-10-30,2024-10-27,18,0,0,0,1,,,,,,,,,,
F0000752,752,event,loan,20241009,2024-10-09,False,21,70,6,9,,2024-10-09,2024-10-30,2024-10-26,17,0,0,0,1,,,,,,,,,,
F0000753,753,event,loan,20241009,2024-10-09,False,395,35,5,5,,2024-10-09,2024-11-13,2024-11-01,23,0,0,0,1,,,,,,,,,,
F0000754,754,event,loan,20241009,2024-10-09,False,322,64,3,8,,2024-10-09,2024-11-13,2024-10-31,22,0,0,0,1,,,,,,,,,,
F0000755,755,event,loan,20241009,2024-10-09,False,199,65,5,9,,2024-10-09,2024-10-30,2024-10-28,9,10,5,0,1,,,,,,,,,,
F0000756,756,event,loan,20241009,2024-10-09,False,35,10,4,2,,2024-10-09,2024-10-30,2024-10-30,21,0,0,0,1,,,,,,,,,,
F0000757,757,event,loan,20241009,2024-10-09,False,314,18,3,3,,2024-10-09,2024-11-13,2024-11-02,24,0,0,0,1,,,,,,,,,,
F0000758,758,event,loan,20241009,2024-10-09,False,236,58,1,8,,2024-10-09,2024-10-30,2024-10-28,12,7,3.5,0,1,,,,,,,,,,
F0000759,759,event,loan,20241009,2024-10-09,False,165,68,3,9,,2024-10-09,2024-11-13,2024-10-30,21,0,0,0,1,,,,,,,,,,
F0000760,760,event,loan,20241009,2024-10-09,False,163,11,1,2,,2024-10-09,2024-10-30,2024-11-05,18,9,4.5,0,1,,,,,,,,,,
F0000761,761,event,loan,20241009,2024-10-09,False,246,55,5,7,,2024-10-09,2024-11-13,2024-11-10,30,2,1,0,1,,,,,,,,,,
F0000762,762,event,loan,20241009,2024-10-09,False,131,21,5,3,,2024-10-09,2024-10-30,2024-10-25,16,0,0,0,1,,,,,,,,,,
F0000763,763,event,loan,20241009,2024-10-09,False,306,34,1,5,,2024-10-09,2024-11-13,2024-11-07,29,0,0,0,1,,,,,,,,,,
F0000764,764,event,loan,20241009,2024-10-09,False,353,2,5,1,,2024-10-09,2024-10-30,2024-10-24,15,0,0,0,1,,,,,,,,,,
F0000765,765,event,loan,20241009,2024-10-09,False,16,11,1,2,,2024-10-09,2024-10-30,2024-10-31,22,0,0,0,1,,,,,,,,,,
F0000766,766,event,loan,20241010,2024-10-10,False,441,1,1,1,,2024-10-10,2024-11-14,2024-11-13,25,9,4.5,0,1,,,,,,,,,,
F0000767,767,event,loan,20241010,2024-10-10,False,438,40,5,5,,2024-10-10,2024-10-31,2024-11-15,27,9,4.5,0,1,,,,,,,,,,
F0000768,768,event,loan,20241010,2024-10-10,False,279,18,1,3,,2024-10-10,2024-11-14,2024-11-16,29,8,4,0,1,,,,,,,,,,
F0000769,769,event,loan,20241010,2024-10-10,False,97,25,6,4,,2024-10-10,2024-10-31,2024-10-28,18,0,0,0,1,,,,,,,,,,
F0000770,770,event,loan,20241010,2024-10-10,False,225,33,4,5,,2024-10-10,2024-10-31,2024-10-20,10,0,0,0,1,,,,,,,,,,
F0000771,771,event,loan,20241010,2024-10-10,False,200,17,2,3,,2024-10-10,2024-10-31,2024-10-15,5,0,0,0,1,,,,,,,,,,
F0000772,772,event,loan,20241010,2024-10-10,False,308,64,6,8,,2024-10-10,2024-10-31,2024-10-26,16,0,0,0,1,,,,,,,,,,
F0000773,773,event,loan,20241010,2024-10-10,False,193,16,2,2,,2024-10-10,2024-11-14,2024-11-07,28,0,0,0,1,,,,,,,,,,
F0000774,774,event,loan,20241010,2024-10-10,False,160,4,2,1,,2024-10-10,2024-11-14,2024-11-09,30,0,0,0,1,,,,,,,,,,
F0000775,775,event,loan,20241010,2024-10-10,False,358,11,1,2,,2024-10-10,2024-10-31,2024-10-18,8,0,0,0,1,,,,,,,,,,
F0000776,776,event,loan,20241010,2024-10-10,False,67,46,2,6,,2024-10-10,2024-10-31,2024-11-04,23,2,1,0,1,,,,,,,,,,
F0000777,777,event,loan,20241010,2024-10-10,False,432,9,6,2,,2024-10-10,2024-11-14,2024-10-30,20,0,0,0,1,,,,,,,,,,
F0000778,778,event,loan,20241010,2024-10-10,False,204,18,5,3,,2024-10-10,2024-10-31,2024-10-25,15,0,0,0,1,,,,,,,,,,
F0000779,779,event,loan,20241010,2024-10-10,False,251,46,1,6,,2024-10-10,2024-10-31,2024-10-25,11,4,2,0,1,,,,,,,,,,
F0000780,780,event,loan,20241010,2024-10-10,False,281,64,3,8,,2024-10-10,2024-10-31,2024-10-27,13,4,2,0,1,,,,,,,,,,
F0000781,781,event,loan,20241010,2024-10-10,False,334,4,3,1,,2024-10-10,2024-10-31,2024-11-13,26,8,4,0,1,,,,,,,,,,
F0000782,782,event,loan,20241010,2024-10-10,False,89,17,2,3,,2024-10-10,2024-10-31,2024-10-24,14,0,0,0,1,,,,,,,,,,
F0000783,783,event,loan,20241010,2024-10-10,False,448,2,3,1,,2024-10-10,2024-10-31,2024-10-30,20,0,0,0,1,,,,,,,,,,
F0000784,784,event,loan,20241010,2024-10-10,False,110,20,4,3,,2024-10-10,2024-10-31,2024-11-02,10,13,6.5,0,1,,,,,,,,,,
F0000785,785,event,loan,20241010,2024-10-10,False,196,2,2,1,,2024-10-10,2024-11-14,2024-11-23,32,12,6,0,1,,,,,,,,,,
F0000786,786,event,loan,20241010,2024-10-10,False,108,17,1,3,,2024-10-10,2024-10-31,2024-10-18,8,0,0,0,1,,,,,,,,,,
F0000787,787,event,loan,20241010,2024-10-10,False,450,51,1,7,,2024-10-10,2024-10-31,2024-10-22,12,0,0,0,1,,,,,,,,,,
F0000788,788,event,loan,20241010,2024-10-10,False,381,19,6,3,,2024-10-10,2024-10-31,2024-11-03,19,5,2.5,0,1,,,,,,,,,,
F0000789,789,event,loan,20241010,2024-10-10,False,319,63,5,8,,2024-10-10,2024-11-14,2024-11-17,38,0,0,0,1,,,,,,,,,,
F0000790,790,event,loan,20241010,2024-10-10,False,333,19,1,3,,2024-10-10,2024-11-14,2024-11-07,28,0,0,0,1,,,,,,,,,,
F0000791,791,event,loan,20241011,2024-10-11,False,118,5,3,1,,2024-10-11,2024-11-01,2024-11-08,16,12,6,0,1,,,,,,,,,,
F0000792,792,event,loan,20241011,2024-10-11,False,226,61,3,8,,2024-10-11,2024-11-01,2024-11-15,35,0,0,0,1,,,,,,,,,,
F0000793,793,event,loan,20241011,2024-10-11,False,202,11,2,2,,2024-10-11,2024-11-01,2024-10-20,4,5,2.5,0,1,,,,,,,,,,
F0000794,794,event,loan,20241011,2024-10-11,False,415,12,1,2,,2024-10-11,2024-11-01,2024-10-27,16,0,0,0,1,,,,,,,,,,
F0000795,795,event,loan,20241011,2024-10-11,False,356,63,5,8,,2024-10-11,2024-11-15,2024-11-07,27,0,0,0,1,,,,,,,,,,
F0000796,796,event,loan,20241011,2024-10-11,False,48,38,1,5,,2024-10-11,2024-11-01,2024-10-23,12,0,0,0,1,,,,,,,,,,
F0000797,797,event,loan,20241011,2024-10-11,False,338,60,5,8,,2024-10-11,2024-11-15,2024-11-07,27,0,0,0,1,,,,,,,,,,
F0000798,798,event,loan,20241011,2024-10-11,False,399,25,3,4,,2024-10-11,2024-11-01,2024-10-19,8,0,0,0,1,,,,,,,,,,
F0000799,799,event,loan,20241011,2024-10-11,False,83,2,5,1,,2024-10-11,2024-11-01,2024-10-20,9,0,0,0,1,,,,,,,,,,
F0000800,800,event,loan,20241011,2024-10-11,False,417,4,3,1,,2024-10-11,2024-11-15,2024-11-09,29,0,0,0,1,,,,,,,,,,
F0000801,801,event,loan,20241011,2024-10-11,False,337,1,1,1,,2024-10-11,2024-11-01,2024-10-27,16,0,0,0,1,,,,,,,,,,
F0000802,802,event,loan,20241011,2024-10-11,False,271,56,2,7,,2024-10-11,2024-11-15,2024-11-08,28,0,0,0,1,,,,,,,,,,
F0000803,803,event,loan,20241011,2024-10-11,False,365,1,3,1,,2024-10-11,2024-11-01,2024-10-23,12,0,0,0,1,,,,,,,,,,
F0000804,804,event,loan,20241011,2024-10-11,False,280,25,5,4,,2024-10-11,2024-11-15,2024-11-10,30,0,0,0,1,,,,,,,,,,
F0000805,805,event,loan,20241011,2024-10-11,False,305,9,3,2,,2024-10-11,2024-11-15,2024-11-12,32,0,0,0,1,,,,,,,,,,
F0000806,806,event,loan,20241011,2024-10-11,False,149,25,5,4,,2024-10-11,2024-11-01,2024-10-28,17,0,0,0,1,,,,,,,,,,
F0000807,807,event,loan,20241011,2024-10-11,False,42,15,2,2,,2024-10-11,2024-11-01,2024-10-21,10,0,0,0,1,,,,,,,,,,
F0000808,808,event,loan,20241011,2024-10-11,False,431,20,3,3,,2024-10-11,2024-11-01,2024-10-28,14,3,1.5,0,1,,,,,,,,,,
F0000809,809,event,loan,20241011,2024-10-11,False,396,58,2,8,,2024-10-11,2024-11-01,2024-10-21,10,0,0,0,1,,,,,,,,,,
F0000810,810,event,loan,20241011,2024-10-11,False,431,15,1,2,,2024-10-11,2024-11-01,2024-10-28,17,0,0,0,1,,,,,,,,,,
F0000811,811,event,loan,20241011,2024-10-11,False,135,3,2,1,,2024-10-11,2024-11-01,2024-10-31,20,0,0,0,1,,,,,,,,,,
F0000812,812,event,loan,20241011,2024-10-11,False,68,11,3,2,,2024-10-11,2024-11-01,2024-10-28,15,2,1,0,1,,,,,,,,,,
F0000813,813,event,loan,20241011,2024-10-11,False,239,41,3,6,,2024-10-11,2024-11-01,2024-10-20,9,0,0,0,1,,,,,,,,,,
F0000814,814,event,loan,20241011,2024-10-11,False,32,19,1,3,,2024-10-11,2024-11-01,2024-10-27,11,5,2.5,0,1,,,,,,,,,,
F0000815,815,event,loan,20241011,2024-10-11,False,353,4,1,1,,2024-10-11,2024-11-01,2024-10-25,11,3,1.5,0,1,,,,,,,,,,
F0000816,816,event,loan,20241011,2024-10-11,False,339,12,5,2,,2024-10-11,2024-11-01,2024-10-21,10,0,0,0,1,,,,,,,,,,
F0000817,817,event,loan,20241011,2024-10-11,False,440,40,2,5,,2024-10-11,2024-11-01,2024-10-30,16,3,1.5,0,1,,,,,,,,,,
F0000818,818,event,loan,20241012,2024-10-12,False,370,8,1,1,,2024-10-12,2024-11-16,2024-11-17,36,0,0,0,1,,,,,,,,,,
F0000819,819,event,loan,20241012,2024-10-12,False,371,29,1,4,,2024-10-12,2024-11-16,2024-12-04,32,21,10.5,0,1,,,,,,,,,,
F0000820,820,event,loan,20241012,2024-10-12,False,368,18,3,3,,2024-10-12,2024-11-02,2024-10-22,10,0,0,0,1,,,,,,,,,,
F0000821,821,event,loan,20241012,2024-10-12,False,434,50,6,7,,2024-10-12,2024-11-02,2024-11-03,22,0,0,0,1,,,,,,,,,,
F0000822,822,event,loan,20241012,2024-10-12,False,404,28,3,4,,2024-10-12,2024-11-16,2024-11-16,35,0,0,0,1,,,,,,,,,,
F0000823,823,event,loan,20241012,2024-10-12,False,159,41,5,6,,2024-10-12,2024-11-02,2024-11-01,17,3,1.5,0,1,,,,,,,,,,
F0000824,824,event,loan,20241012,2024-10-12,False,316,49,3,7,,2024-10-12,2024-11-16,2024-11-05,24,0,0,0,1,,,,,,,,,,
F0000825,825,event,loan,20241012,2024-10-12,False,243,37,3,5,,2024-10-12,2024-11-02,2024-10-30,18,0,0,0,1,,,,,,,,,,
F0000826,826,event,loan,20241012,2024-10-12,False,165,36,2,5,,2024-10-12,2024-11-16,2024-11-12,31,0,0,0,1,,,,,,,,,,
F0000827,827,event,loan,20241012,2024-10-12,False,425,12,1,2,,2024-10-12,2024-11-02,2024-11-04,10,13,6.5,0,1,,,,,,,,,,
F0000828,828,event,loan,20241012,2024-10-12,False,74,1,3,1,,2024-10-12,2024-11-02,2024-10-29,17,0,0,0,1,,,,,,,,,,
F0000829,829,event,loan,20241012,2024-10-12,False,132,49,5,7,,2024-10-12,2024-11-16,2024-11-06,25,0,0,0,1,,,,,,,,,,
F0000830,830,event,loan,20241013,2024-10-13,False,258,17,1,3,,2024-10-13,2024-11-03,2024-10-20,7,0,0,0,1,,,,,,,,,,
F0000831,831,event,loan,20241013,2024-10-13,False,390,9,4,2,,2024-10-13,2024-11-03,2024-11-04,21,1,0.5,0,1,,,,,,,,,,
F0000832,832,event,loan,20241013,2024-10-13,False,18,11,2,2,,2024-10-13,2024-11-03,2024-11-04,22,0,0,0,1,,,,,,,,,,
F0000833,833,event,loan,20241013,2024-10-13,False,159,17,4,3,,2024-10-13,2024-11-03,2024-11-06,23,1,0.5,0,1,,,,,,,,,,
F0000834,834,event,loan,20241013,2024-10-13,False,168,17,3,3,,2024-10-13,2024-11-03,2024-11-05,23,0,0,0,1,,,,,,,,,,
F0000835,835,event,loan,20241013,2024-10-13,False,181,11,4,2,,2024-10-13,2024-11-03,2024-10-27,14,0,0,0,1,,,,,,,,,,
F0000836,836,event,loan,20241013,2024-10-13,False,438,38,5,5,,2024-10-13,2024-11-03,2024-10-31,18,0,0,0,1,,,,,,,,,,
F0000837,837,event,loan,20241013,2024-10-13,False,354,9,1,2,,2024-10-13,2024-11-03,2024-11-01,17,2,1,0,1,,,,,,,,,,
F0000838,838,event,loan,20241013,2024-10-13,False,16,25,1,4,,2024-10-13,2024-11-03,2024-11-01,19,0,0,0,1,,,,,,,,,,
F0000839,839,event,loan,20241013,2024-10-13,False,420,25,1,4,,2024-10-13,2024-11-17,2024-11-02,20,0,0,0,1,,,,,,,,,,
F0000840,840,event,loan,20241013,2024-10-13,False,384,5,5,1,,2024-10-13,2024-11-03,2024-11-03,14,7,3.5,0,1,,,,,,,,,,
F0000841,841,event,loan,20241013,2024-10-13,False,57,40,1,5,,2024-10-13,2024-11-03,2024-10-20,7,0,0,0,1,,,,,,,,,,
F0000842,842,event,loan,20241013,2024-10-13,False,321,3,5,1,,2024-10-13,2024-11-03,2024-10-29,16,0,0,0,1,,,,,,,,,,
F0000843,843,event,loan,20241013,2024-10-13,False,256,63,3,8,,2024-10-13,2024-11-03,2024-11-03,18,3,1.5,0,1,,,,,,,,,,
F0000844,844,event,loan,20241013,2024-10-13,False,278,25,2,4,,2024-10-13,2024-11-17,2024-11-07,25,0,0,0,1,,,,,,,,,,
F0000845,845,event,loan,20241013,2024-10-13,False,384,1,6,1,,2024-10-13,2024-11-03,2024-11-09,14,13,6.5,0,1,,,,,,,,,,
F0000846,846,event,loan,20241013,2024-10-13,False,191,69,1,9,,2024-10-13,2024-11-03,2024-10-17,2,2,1,0,1,,,,,,,,,,
F0000847,847,event,loan,20241014,2024-10-14,False,300,9,4,2,,2024-10-14,2024-11-04,2024-10-22,8,0,0,0,1,,,,,,,,,,
F0000848,848,event,loan,20241014,2024-10-14,False,321,4,4,1,,2024-10-14,2024-11-04,2024-11-02,19,0,0,0,1,,,,,,,,,,
F0000849,849,event,loan,20241014,2024-10-14,False,81,51,5,7,,2024-10-14,2024-11-04,2024-11-05,22,0,0,0,1,,,,,,,,,,
F0000850,850,event,loan,20241014,2024-10-14,False,15,25,2,4,,2024-10-14,2024-11-04,2024-10-29,15,0,0,0,1,,,,,,,,,,
F0000851,851,event,loan,20241014,2024-10-14,False,410,29,1,4,,2024-10-14,2024-11-04,2024-10-23,9,0,0,0,1,,,,,,,,,,
F0000852,852,event,loan,20241014,2024-10-14,False,102,7,1,1,,2024-10-14,2024-11-04,2024-11-09,26,0,0,0,1,,,,,,,,,,
F0000853,853,event,loan,20241014,2024-10-14,False,430,25,1,4,,2024-10-14,2024-11-18,2024-11-06,23,0,0,0,1,,,,,,,,,,
F0000854,854,event,loan,20241014,2024-10-14,False,79,4,3,1,,2024-10-14,2024-11-04,2024-11-02,17,2,1,0,1,,,,,,,,,,
F0000855,855,event,loan,20241014,2024-10-14,False,22,3,4,1,,2024-10-14,2024-11-04,2024-11-04,19,2,1,0,1,,,,,,,,,,
F0000856,856,event,loan,20241014,2024-10-14,False,61,55,1,7,,2024-10-14,2024-11-18,2024-11-18,22,13,6.5,0,1,,,,,,,,,,
F0000857,857,event,loan,20241014,2024-10-14,False,382,17,3,3,,2024-10-14,2024-11-04,2024-10-26,3,9,4.5,0,1,,,,,,,,,,
F0000858,858,event,loan,20241014,2024-10-14,False,362,2,1,1,,2024-10-14,2024-11-18,2024-11-17,34,0,0,0,1,,,,,,,,,,
F0000859,859,event,loan,20241014,2024-10-14,False,391,12,2,2,,2024-10-14,2024-11-18,2024-11-19,36,0,0,0,1,,,,,,,,,,
F0000860,860,event,loan,20241014,2024-10-14,False,63,42,1,6,,2024-10-14,2024-11-18,2024-11-11,28,0,0,0,1,,,,,,,,,,
F0000861,861,event,loan,20241014,2024-10-14,False,9,68,5,9,,2024-10-14,2024-11-04,2024-10-23,9,0,0,0,1,,,,,,,,,,
F0000862,862,event,loan,20241014,2024-10-14,False,286,11,5,2,,2024-10-14,2024-11-04,2024-10-17,3,0,0,0,1,,,,,,,,,,
F0000863,863,event,loan,20241014,2024-10-14,False,233,17,5,3,,2024-10-14,2024-11-04,2024-10-29,14,1,0.5,0,1,,,,,,,,,,
F0000864,864,event,loan,20241014,2024-10-14,False,119,19,1,3,,2024-10-14,2024-11-04,2024-10-28,7,7,3.5,0,1,,,,,,,,,,
F0000865,865,event,loan,20241014,2024-10-14,False,319,19,5,3,,2024-10-14,2024-11-18,2024-11-14,31,0,0,0,1,,,,,,,,,,
F0000866,866,event,loan,20241014,2024-10-14,False,222,18,1,3,,2024-10-14,2024-11-18,2024-11-08,25,0,0,0,1,,,,,,,,,,
F0000867,867,event,loan,20241014,2024-10-14,False,376,33,2,5,,2024-10-14,2024-11-04,2024-10-26,12,0,0,0,1,,,,,,,,,,
F0000868,868,event,loan,20241014,2024-10-14,False,208,26,1,4,,2024-10-14,2024-11-04,2024-10-18,4,0,0,0,1,,,,,,,,,,
F0000869,869,event,loan,20241014,2024-10-14,False,402,42,5,6,,2024-10-14,2024-11-18,2024-11-18,35,0,0,0,1,,,,,,,,,,
F0000870,870,event,loan,20241014,2024-10-14,False,405,30,2,4,,2024-10-14,2024-11-18,2024-11-06,23,0,0,0,1,,,,,,,,,,
F0000871,871,event,loan,20241014,2024-10-14,False,47,2,1,1,,2024-10-14,2024-11-04,2024-10-25,11,0,0,0,1,,,,,,,,,,
F0000872,872,event,loan,20241014,2024-10-14,False,305,6,5,1,,2024-10-14,2024-11-18,2024-11-20,37,0,0,0,1,,,,,,,,,,
F0000873,873,event,loan,20241014,2024-10-14,False,346,2,4,1,,2024-10-14,2024-11-18,2024-11-19,28,8,4,0,1,,,,,,,,,,
F0000874,874,event,loan,20241015,2024-10-15,False,326,56,1,7,,2024-10-15,2024-11-05,2024-10-31,16,0,0,0,1,,,,,,,,,,
F0000875,875,event,loan,20241015,2024-10-15,False,75,33,2,5,,2024-10-15,2024-11-05,2024-11-11,27,0,0,0,1,,,,,,,,,,
F0000876,876,event,loan,20241015,2024-10-15,False,296,63,2,8,,2024-10-15,2024-11-19,2024-11-17,33,0,0,0,1,,,,,,,,,,
F0000877,877,event,loan,20241015,2024-10-15,False,310,47,1,6,,2024-10-15,2024-11-05,2024-11-01,17,0,0,0,1,,,,,,,,,,
F0000878,878,event,loan,20241015,2024-10-15,False,135,2,4,1,,2024-10-15,2024-11-05,2024-11-10,22,4,2,0,1,,,,,,,,,,
F0000879,879,event,loan,20241015,2024-10-15,False,66,51,2,7,,2024-10-15,2024-11-05,2024-10-31,13,3,1.5,0,1,,,,,,,,,,
F0000880,880,event,loan,20241015,2024-10-15,False,318,42,2,6,,2024-10-15,2024-11-05,2024-11-04,13,7,3.5,0,1,,,,,,,,,,
F0000881,881,event,loan,20241015,2024-10-15,False,139,28,1,4,,2024-10-15,2024-11-05,2024-11-14,30,0,0,0,1,,,,,,,,,,
F0000882,882,event,loan,20241015,2024-10-15,False,180,23,3,3,,2024-10-15,2024-11-05,2024-10-28,13,0,0,0,1,,,,,,,,,,
F0000883,883,event,loan,20241015,2024-10-15,False,163,26,1,4,,2024-10-15,2024-11-05,2024-10-31,16,0,0,0,1,,,,,,,,,,
F0000884,884,event,loan,20241015,2024-10-15,False,244,4,6,1,,2024-10-15,2024-11-05,2024-10-25,10,0,0,0,1,,,,,,,,,,
F0000885,885,event,loan,20241015,2024-10-15,False,440,33,2,5,,2024-10-15,2024-11-05,2024-10-29,14,0,0,0,1,,,,,,,,,,
F0000886,886,event,loan,20241015,2024-10-15,False,383,1,5,1,,2024-10-15,2024-11-05,2024-10-30,15,0,0,0,1,,,,,,,,,,
F0000887,887,event,loan,20241015,2024-10-15,False,361,18,2,3,,2024-10-15,2024-11-05,2024-11-01,17,0,0,0,1,,,,,,,,,,
F0000888,888,event,loan,20241015,2024-10-15,False,440,20,1,3,,2024-10-15,2024-11-05,2024-10-25,10,0,0,0,1,,,,,,,,,,
F0000889,889,event,loan,20241015,2024-10-15,False,77,3,3,1,,2024-10-15,2024-11-19,2024-11-17,33,0,0,0,1,,,,,,,,,,
F0000890,890,event,loan,20241015,2024-10-15,False,259,51,4,7,,2024-10-15,2024-11-05,2024-11-12,28,0,0,0,1,,,,,,,,,,
F0000891,891,event,loan,20241015,2024-10-15,False,355,7,5,1,,2024-10-15,2024-11-05,2024-10-31,16,0,0,0,1,,,,,,,,,,
F0000892,892,event,loan,20241015,2024-10-15,False,420,9,1,2,,2024-10-15,2024-11-19,2024-11-02,18,0,0,0,1,,,,,,,,,,
F0000893,893,event,loan,20241015,2024-10-15,False,342,16,5,2,,2024-10-15,2024-11-19,2024-11-11,27,0,0,0,1,,,,,,,,,,
F0000894,894,event,loan,20241015,2024-10-15,False,181,59,5,8,,2024-10-15,2024-11-05,2024-10-25,10,0,0,0,1,,,,,,,,,,
F0000895,895,event,loan,20241015,2024-10-15,False,65,4,4,1,,2024-10-15,2024-11-05,2024-11-06,18,4,2,0,1,,,,,,,,,,
F0000896,896,event,loan,20241015,2024-10-15,False,408,2,3,1,,2024-10-15,2024-11-05,2024-10-17,2,0,0,0,1,,,,,,,,,,
F0000897,897,event,loan,20241015,2024-10-15,False,380,7,2,1,,2024-10-15,2024-11-19,2024-11-06,22,0,0,0,1,,,,,,,,,,
F0000898,898,event,loan,20241015,2024-10-15,False,293,17,5,3,,2024-10-15,2024-11-05,2024-11-07,23,0,0,0,1,,,,,,,,,,
F0000899,899,event,loan,20241015,2024-10-15,False,420,4,4,1,,2024-10-15,2024-11-19,2024-11-03,19,0,0,0,1,,,,,,,,,,
F0000900,900,event,loan,20241015,2024-10-15,False,272,58,1,8,,2024-10-15,2024-11-05,2024-11-18,31,3,1.5,0,1,,,,,,,,,,
F0000901,901,event,loan,20241015,2024-10-15,False,36,55,4,7,,2024-10-15,2024-11-05,2024-10-25,10,0,0,0,1,,,,,,,,,,
F0000902,902,event,loan,20241015,2024-10-15,False,418,66,5,9,,2024-10-15,2024-11-19,2024-11-02,18,0,0,0,1,,,,,,,,,,
F0000903,903,event,loan,20241015,2024-10-15,False,171,12,2,2,,2024-10-15,2024-11-05,2024-11-04,20,0,0,0,1,,,,,,,,,,
F0000904,904,event,loan,20241015,2024-10-15,False,103,46,1,6,,2024-10-15,2024-11-05,2024-11-03,19,0,0,0,1,,,,,,,,,,
F0000905,905,event,loan,20241015,2024-10-15,False,181,33,2,5,,2024-10-15,2024-11-05,2024-10-17,2,0,0,0,1,,,,,,,,,,
F0000906,906,event,loan,20241015,2024-10-15,False,115,24,1,3,,2024-10-15,2024-11-05,2024-11-03,19,0,0,0,1,,,,,,,,,,
F0000907,907,event,loan,20241015,2024-10-15,False,107,35,1,5,,2024-10-15,2024-11-05,2024-11-04,20,0,0,0,1,,,,,,,,,,
F0000908,908,event,loan,20241016,2024-10-16,False,279,11,4,2,,2024-10-16,2024-11-20,2024-11-11,21,5,2.5,0,1,,,,,,,,,,
F0000909,909,event,loan,20241016,2024-10-16,False,344,25,2,4,,2024-10-16,2024-11-20,2024-11-05,20,0,0,0,1,,,,,,,,,,
F0000910,910,event,loan,20241016,2024-10-16,False,354,2,2,1,,2024-10-16,2024-11-06,2024-10-21,5,0,0,0,1,,,,,,,,,,
F0000911,911,event,loan,20241016,2024-10-16,False,286,36,5,5,,2024-10-16,2024-11-06,2024-11-01,16,0,0,0,1,,,,,,,,,,
F0000912,912,event,loan,20241016,2024-10-16,False,298,37,2,5,,2024-10-16,2024-11-06,2024-10-28,12,0,0,0,1,,,,,,,,,,
F0000913,913,event,loan,20241016,2024-10-16,False,300,19,4,3,,2024-10-16,2024-11-06,2024-10-26,10,0,0,0,1,,,,,,,,,,
F0000914,914,event,loan,20241016,2024-10-16,False,110,9,4,2,,2024-10-16,2024-11-06,2024-11-10,22,3,1.5,0,1,,,,,,,,,,
F0000915,915,event,loan,20241016,2024-10-16,False,256,31,1,4,,2024-10-16,2024-11-06,2024-10-29,13,0,0,0,1,,,,,,,,,,
F0000916,916,event,loan,20241016,2024-10-16,False,33,26,2,4,,2024-10-16,2024-11-06,2024-10-29,13,0,0,0,1,,,,,,,,,,
F0000917,917,event,loan,20241016,2024-10-16,False,65,21,1,3,,2024-10-16,2024-11-06,2024-11-07,22,0,0,0,1,,,,,,,,,,
